timestamp,sensor,target,power,socket,formula,predict,ratio,scope
1676003619455,sensor,smartwatts-power-api-hwpc-1,0.0,0,51a716040224993bafd513fc07d23ae94daf35c2,0.0,0.0,cpu
1676003619963,sensor,smartwatts-power-api-hwpc-1,0.0,0,51a716040224993bafd513fc07d23ae94daf35c2,0.0,0.0,cpu
1676003621488,sensor,smartwatts-power-api-hwpc-1,0.0,0,3c310d2b655ac7927fa1a9abf07062aa77efb5ac,0.0,0.0,cpu
1676003621997,sensor,smartwatts-power-api-hwpc-1,0.0,0,d96232d0b703dc172a794ca55b05b5177a18d85f,0.0,0.0,cpu
1676003622506,sensor,smartwatts-power-api-hwpc-1,0.0,0,d96232d0b703dc172a794ca55b05b5177a18d85f,0.0,0.0,cpu
1676003623014,sensor,smartwatts-power-api-hwpc-1,0.0,0,13dbdefc64f1cf87954dd6ce62191955ff274f0b,0.0,0.0,cpu
1676003623521,sensor,smartwatts-power-api-hwpc-1,0.0,0,13dbdefc64f1cf87954dd6ce62191955ff274f0b,0.0,0.0,cpu
1676003624026,sensor,smartwatts-power-api-hwpc-1,0.0,0,13dbdefc64f1cf87954dd6ce62191955ff274f0b,0.0,0.0,cpu
1676003624532,sensor,smartwatts-power-api-hwpc-1,0.0,0,13dbdefc64f1cf87954dd6ce62191955ff274f0b,0.0,0.0,cpu
1676003625037,sensor,smartwatts-power-api-hwpc-1,0.0,0,13dbdefc64f1cf87954dd6ce62191955ff274f0b,0.0,0.0,cpu
1676003625542,sensor,smartwatts-power-api-hwpc-1,0.0,0,0dd8bb1fc2107db7a3eedd1769e8d10dd543a879,0.0,0.0,cpu
1676003626049,sensor,smartwatts-power-api-hwpc-1,0.0,0,474433c170125bd6ef7ec1a7e60be0a039ba04e5,0.0,0.0,cpu
1676003626557,sensor,smartwatts-power-api-hwpc-1,0.0,0,2a8940d06ec2cfac7d4463a98d8ee6004299c477,0.0,0.0,cpu
1676003627064,sensor,smartwatts-power-api-hwpc-1,0.0,0,2a8940d06ec2cfac7d4463a98d8ee6004299c477,0.0,0.0,cpu
1676003627064,sensor,smartwatts-power-api-hwpc-1,0.24943176363839753,1,d7f814bbf83fc5be41ab6d841199f4d29ca56d1c,0.24943176363839753,0.05609510544328122,cpu
1676003627569,sensor,smartwatts-power-api-hwpc-1,0.0,0,2a8940d06ec2cfac7d4463a98d8ee6004299c477,0.0,0.0,cpu
1676003628077,sensor,smartwatts-power-api-hwpc-1,0.0,0,715fe8c180c37cd09fd1d36817a6b03a9e81adfe,0.0,0.0,cpu
1676003628077,sensor,smartwatts-power-api-hwpc-1,0.2153093376294138,1,abc0b188d4ec9e2fd79ee57534f77bf5d85e4ee5,0.2153093376294138,0.016617686396868336,cpu
1676003628583,sensor,smartwatts-power-api-hwpc-1,0.0,0,1988fdfe75b1aa7bb739c0f2dda8bb61d907c7a5,0.0,0.0,cpu
1676003629088,sensor,smartwatts-power-api-hwpc-1,0.0,0,528f311c28bdf7271d6ce0f32bb1d4b1c9a701cd,0.0,0.0,cpu
1676003629594,sensor,smartwatts-power-api-hwpc-1,0.0,0,715fe8c180c37cd09fd1d36817a6b03a9e81adfe,0.0,0.0,cpu
1676003630098,sensor,smartwatts-power-api-hwpc-1,0.0,0,528f311c28bdf7271d6ce0f32bb1d4b1c9a701cd,0.0,0.0,cpu
1676003630098,sensor,smartwatts-power-api-hwpc-1,0.27516304228043653,1,63ced69516b57a14066b29230f97f430a882f412,0.27516304228043653,0.021634620648046585,cpu
1676003630602,sensor,smartwatts-power-api-hwpc-1,0.0,0,7b31981b8ebf8097182a634e65889bc65c17ae82,0.0,0.0,cpu
1676003631107,sensor,smartwatts-power-api-hwpc-1,0.0,0,528f311c28bdf7271d6ce0f32bb1d4b1c9a701cd,0.0,0.0,cpu
1676003631611,sensor,smartwatts-power-api-hwpc-1,0.0,0,528f311c28bdf7271d6ce0f32bb1d4b1c9a701cd,0.0,0.0,cpu
