timestamp,sensor,target,power,socket,formula,predict,ratio,scope
1676120468110,sensor,global,18.345181677692576,0,fe7ed41f880cb3e9123e7ccf6462fd93c7ce7af8,18.345181677692576,1.0,cpu
1676120468615,sensor,global,19.594007938289522,0,6788b1a2d82ecaf03c15660adf890fa9f33007e5,19.594007938289522,1.0,cpu
1676120468615,sensor,global,31.519988301086013,1,2f738e77cabc75a68d48f66b799a32cf77f0ff0e,31.519988301086013,1.0,cpu
1676120469628,sensor,global,9.583305752580237,1,a1da0dcbfe1119ce6a14435dfc412307d57b041a,9.583305752580237,1.0,cpu
1676120470134,sensor,global,22.64345056897292,0,248a9890a7b2f5a14715e8f0e5a50c0b0a759453,22.64345056897292,1.0,cpu
1676120470134,sensor,global,13.329266786176486,1,8fd9f06dc6f0253af94d18d8dcc512336fdd87e0,13.329266786176486,1.0,cpu
1676120470639,sensor,global,17.295424664509333,1,395862c4ae2612a553c268e2e2cefe6971aee34d,17.295424664509333,1.0,cpu
1676120471143,sensor,global,19.347688857441884,0,248a9890a7b2f5a14715e8f0e5a50c0b0a759453,19.347688857441884,1.0,cpu
1676120471143,sensor,global,19.705808190833057,1,395862c4ae2612a553c268e2e2cefe6971aee34d,19.705808190833057,1.0,cpu
1676120471648,sensor,global,22.527909065519047,0,ba47c9ffe8bf127fae1ce1662748cf33764e3acd,22.527909065519047,1.0,cpu
1676120471648,sensor,global,21.221078846824074,1,395862c4ae2612a553c268e2e2cefe6971aee34d,21.221078846824074,1.0,cpu
1676120472153,sensor,global,22.753108312800922,0,ba47c9ffe8bf127fae1ce1662748cf33764e3acd,22.753108312800922,1.0,cpu
1676120472153,sensor,global,18.492355329840727,1,395862c4ae2612a553c268e2e2cefe6971aee34d,18.492355329840727,1.0,cpu
1676120472659,sensor,global,16.769041555593446,1,395862c4ae2612a553c268e2e2cefe6971aee34d,16.769041555593446,1.0,cpu
1676120473164,sensor,global,21.89315020696036,0,ba47c9ffe8bf127fae1ce1662748cf33764e3acd,21.89315020696036,1.0,cpu
1676120473164,sensor,global,16.508089259482027,1,e73027eddea54416c04c41b11535ab408b8ba575,16.508089259482027,1.0,cpu
1676120473668,sensor,global,22.541868395937676,0,ba47c9ffe8bf127fae1ce1662748cf33764e3acd,22.541868395937676,1.0,cpu
1676120473668,sensor,global,18.938063027239483,1,f6e6e1e20828a3b48d8e14a3084c5e2a50e33c4c,18.938063027239483,1.0,cpu
1676120474173,sensor,global,21.858269142651935,0,ba47c9ffe8bf127fae1ce1662748cf33764e3acd,21.858269142651935,1.0,cpu
1676120474173,sensor,global,13.933606682399025,1,668a507d7e2be2fa88def7a9ce874651ecc86744,13.933606682399025,1.0,cpu
1676120474678,sensor,global,18.781452100078504,0,ba47c9ffe8bf127fae1ce1662748cf33764e3acd,18.781452100078504,1.0,cpu
1676120475182,sensor,global,22.591333569568608,0,026e1faa53e55179f5de2b3dc1547f4a1f736176,22.591333569568608,1.0,cpu
1676120475689,sensor,global,23.161902550552178,0,026e1faa53e55179f5de2b3dc1547f4a1f736176,23.161902550552178,1.0,cpu
1676120476196,sensor,global,17.238059844092664,0,1f2c6e644759ab8e8f3a1a8989b7a790f0ca2d37,17.238059844092664,1.0,cpu
1676120476701,sensor,global,22.304248471748263,0,026e1faa53e55179f5de2b3dc1547f4a1f736176,22.304248471748263,1.0,cpu
1676120476701,sensor,global,14.420687710447048,1,f6e6e1e20828a3b48d8e14a3084c5e2a50e33c4c,14.420687710447048,1.0,cpu
1676120477206,sensor,global,17.841821937933382,0,72df4fd82266d4c662218a04296b5faddda996d7,17.841821937933382,1.0,cpu
1676120477206,sensor,global,13.320522736661442,1,0bcece917d115b89841aa809345276f79940d0b0,13.320522736661442,1.0,cpu
1676120477713,sensor,global,17.8277842351042,0,a6d4b66bd5aa51ea3de86e84e810401928a12111,17.8277842351042,1.0,cpu
1676120477713,sensor,global,14.302989733365065,1,5b9e2680355a1e88c271e896b06f206906b3f52b,14.302989733365065,1.0,cpu
1676120478220,sensor,global,18.261490817037973,0,dde258cc0840349435c48fd81f20d364ecc8e73a,18.261490817037973,1.0,cpu
1676120478727,sensor,global,20.704898611935317,0,026e1faa53e55179f5de2b3dc1547f4a1f736176,20.704898611935317,1.0,cpu
1676120478727,sensor,global,17.416802012932173,1,cd3d35b95bb1185fa6864d130618602e2e45e05c,17.416802012932173,1.0,cpu
1676120479233,sensor,global,20.87974827408354,0,1983e059f92854fdd92e9d05e4bd13464bd50c36,20.87974827408354,1.0,cpu
1676120479233,sensor,global,15.532466221618511,1,ea0be9bbbbde3e3a5e8067f8bbf7398588c538d8,15.532466221618511,1.0,cpu
1676120479738,sensor,global,32.47759863979585,0,1983e059f92854fdd92e9d05e4bd13464bd50c36,32.47759863979585,1.0,cpu
1676120479738,sensor,global,14.793504649668149,1,cd3d35b95bb1185fa6864d130618602e2e45e05c,14.793504649668149,1.0,cpu
1676120480242,sensor,global,38.4690783908137,0,af891aa33e461849e331ea09d659785343fe2bd4,38.4690783908137,1.0,cpu
1676120480242,sensor,global,17.941657411382113,1,d14f0061994a3543aee5d4721dc0da159e371b9d,17.941657411382113,1.0,cpu
1676120480750,sensor,global,22.864523398557967,0,d2cae578744c76c48c36cd760622d72f90946dd4,22.864523398557967,1.0,cpu
1676120480750,sensor,global,36.14331492309263,1,d14f0061994a3543aee5d4721dc0da159e371b9d,36.14331492309263,1.0,cpu
1676120481253,sensor,global,21.23025381262061,0,d2cae578744c76c48c36cd760622d72f90946dd4,21.23025381262061,1.0,cpu
1676120481253,sensor,global,22.128653140534965,1,1e2bdba4d1d5e1d96ecca3a3122a59add0d10a4a,22.128653140534965,1.0,cpu
1676120481759,sensor,global,19.552590216524756,0,807117f96fd4527669688e496f0c0f106bdb4524,19.552590216524756,1.0,cpu
1676120481759,sensor,global,13.903374717059254,1,be349e8a96bcc3b85f14fc0c7305581228604491,13.903374717059254,1.0,cpu
1676120482264,sensor,global,15.309237489381719,0,b93926fcb5d6d39e9bdfd674e9242c6c73f7dfc1,15.309237489381719,1.0,cpu
1676120482769,sensor,global,16.85596613275895,0,e66da7a9e4e21376cd9df1f149a04540d0cbc7e3,16.85596613275895,1.0,cpu
1676120483274,sensor,global,20.738738550729916,0,d265b3c438514fbe96feb11988da8a4e99594561,20.738738550729916,1.0,cpu
1676120483778,sensor,global,20.673910346615898,0,9cb6b2fd96e3d071abb816973af8f0e7599cdd21,20.673910346615898,1.0,cpu
1676120483778,sensor,global,18.640254595923235,1,e891c95dfc98595c5f955d99b5c20b7dbc3eb2e2,18.640254595923235,1.0,cpu
1676120484281,sensor,global,20.018002069616752,0,9cb6b2fd96e3d071abb816973af8f0e7599cdd21,20.018002069616752,1.0,cpu
1676120484281,sensor,global,17.523827830203206,1,f3d6770e003a8706cca1c5b0e41c7e91deb4b2a1,17.523827830203206,1.0,cpu
1676120484786,sensor,global,18.178955287634743,1,e891c95dfc98595c5f955d99b5c20b7dbc3eb2e2,18.178955287634743,1.0,cpu
1676120485290,sensor,global,21.270539720261212,1,f3d6770e003a8706cca1c5b0e41c7e91deb4b2a1,21.270539720261212,1.0,cpu
1676120486299,sensor,global,15.742526397391954,0,b21eec06d56d089ee67aff245251ab9de94ccee6,15.742526397391954,1.0,cpu
1676120486804,sensor,global,19.859964303606578,0,e32809c2ef01bb2784e85c17d18147693d4575ea,19.859964303606578,1.0,cpu
1676120486804,sensor,global,19.696955087188677,1,c1391041f8cd52cf0b6897dd65d9aa04657e920a,19.696955087188677,1.0,cpu
1676120487311,sensor,global,20.37863386404658,0,675d49d1e86ffc1125284dc4ffaa9317b85adb15,20.37863386404658,1.0,cpu
1676120487311,sensor,global,14.661633816778112,1,c1391041f8cd52cf0b6897dd65d9aa04657e920a,14.661633816778112,1.0,cpu
1676120487817,sensor,global,19.747705906134957,0,675d49d1e86ffc1125284dc4ffaa9317b85adb15,19.747705906134957,1.0,cpu
