timestamp,sensor,target,power,socket,formula,predict,ratio,scope
1676156105056,sensor,rapl,0.0560302734375,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156105056,sensor,rapl,0.05535888671875,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156105559,sensor,rapl,12.3741455078125,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156105559,sensor,rapl,15.23492431640625,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156106063,sensor,rapl,13.15765380859375,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156106063,sensor,rapl,16.0057373046875,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156106565,sensor,rapl,13.72808837890625,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156106565,sensor,rapl,18.67938232421875,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156107069,sensor,rapl,9.0850830078125,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156107069,sensor,rapl,6.6182861328125,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156107573,sensor,rapl,8.859130859375,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156107573,sensor,rapl,6.0958251953125,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156108077,sensor,rapl,8.81689453125,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156108077,sensor,rapl,6.2926025390625,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156108582,sensor,rapl,8.1573486328125,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156108582,sensor,rapl,4.98760986328125,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156109086,sensor,rapl,8.41552734375,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156109086,sensor,rapl,5.39068603515625,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156109590,sensor,rapl,7.71929931640625,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156109590,sensor,rapl,4.10211181640625,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156110094,sensor,rapl,8.21820068359375,0,RAPL_ENERGY_PKG,0.0,1.0,cpu
1676156110094,sensor,rapl,4.84619140625,1,RAPL_ENERGY_PKG,0.0,1.0,cpu
